4544-3,Hematocrit,VFr,Pt,Bld,Qn,Automated count,HEM/BC,2.73,MIN,This is the test that referral labs will report when hematocrit alone is ordered.,ACTIVE,,1,,,,,Y,Auto; Automated detection; Blood; Elec; Elect; Electr; Hct; HEMATOLOGY/CELL COUNTS; PCV; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; Volfr; Volume fraction; WB; Whole blood,Hct VFr Bld Auto,Both,,,L/L;%,Hematocrit [Volume Fraction] of Blood by Automated count,%,,,,28,61,,,,,,1.0,,Hematocrit Auto (Bld) [Volume fraction]
4546-8,Hemoglobin A/Hemoglobin.total,MFr,Pt,Bld,Qn,,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,Y,Blood; Haemoglobin; Hb; HbA; HEMATOLOGY/CELL COUNTS; Hgb; Hgb A; Mass Fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; Tot; Totl; WB; Whole blood,Hgb A MFr Bld,Observation,,,%,Hemoglobin A/Hemoglobin.total in Blood,%,,,,1603,0,,,,,,1.0,,Hemoglobin A (Bld) [Mass fraction]
4547-6,Hemoglobin A1/Hemoglobin.total,MFr,Pt,Bld,Qn,,HEM/BC,2.73,MIN,Hemoglobin A1a+A1b+A1c,ACTIVE,,1,,,,,Y,Blood; Endocrine; Endocrinology; Haemoglobin; Hb; HEMATOLOGY/CELL COUNTS; Hgb; Hgb A1; Mass Fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; Tot; Totl; WB; Whole blood,Hgb A1 MFr Bld,Observation,,,%,Hemoglobin A1/Hemoglobin.total in Blood,%,,,,1872,0,,,,,,1.0,,Hemoglobin A1 (Bld) [Mass fraction]
4548-4,Hemoglobin A1c/Hemoglobin.total,MFr,Pt,Bld,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Blood; Chemistry; Endocrine; Endocrinology; GHb; Glycated hemoglobin; Glycohaemogolobin; Glycohemogolobin; Glycosylated hemoglobin; HA1c; Haemoglobin; Hb; HbA1c; Hgb; Hgb A1c; Mass fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; Tot; Totl; WB; Whole blood,HbA1c MFr Bld,Both,,,%,Hemoglobin A1c/Hemoglobin.total in Blood,%,,,Release 2.70: CLASS: Changed Class from HEM/BC to CHEM as A1C tests are more correctly classified in CHEM.; Previous Releases: Changing from the property from Mass fraction to substance fraction has not effect on the meaning when the molecular weight of the numerator and the denominator are the same (for practical purposes). These terms had had a property of MFR in the past and we changed to SFR because we thought the LOINC community preferred SFR for HbA1c. But we mis understood the preference is to use the MFR variant- so we have changed back.,88,48,,,,,,1.0,,HbA1c (Bld) [Mass fraction]
45-5,Aztreonam,Susc,Pt,Isolate,OrdQn,Agar diffusion,ABXBACT,2.73,MIN,,ACTIVE,,1,,,,,,ANTIBIOTIC SUSCEPTIBILITIES; AST; Azactam; Azaj; azthreonam; Disk diffusion; ID; Infectious Disease; InfectiousDisease; Islt; Isol; KB; Kirby-bauer; Point in time; Random; Sus; Suscept; Susceptibilities; Susceptibility; Susceptibilty,Aztreonam Islt KB,Observation,,,,Aztreonam [Susceptibility] by Disk diffusion (KB),,,,,3022,0,,,,,,1.0,,Aztreonam Disk diffusion (KB) [Susc]
4551-8,Hemoglobin A2/Hemoglobin.total,MFr,Pt,Bld,Qn,,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,Y,Blood; Haemoglobin; Hb; HEMATOLOGY/CELL COUNTS; Hgb; Hgb A2; Mass Fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; Tot; Totl; WB; Whole blood,Hgb A2 MFr Bld,Observation,,,%,Hemoglobin A2/Hemoglobin.total in Blood,%,,,,2068,0,,,,,,1.0,,Hemoglobin A2 (Bld) [Mass fraction]
4552-6,Hemoglobin A2/Hemoglobin.total,MFr,Pt,Bld,Qn,Electrophoresis,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,Y,Blood; Elec; Elect; Electr; Electro; Electrophhrs; Electrophrs; Elp; Elph; Ep; Haemoglobin; Hb; HEMATOLOGY/CELL COUNTS; Hgb; Hgb A2; Mass Fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; Tot; Totl; WB; Whole blood,Hgb A2 MFr Bld Elph,Observation,,,%,Hemoglobin A2/Hemoglobin.total in Blood by Electrophoresis,%,,,,1078,0,,,,,,1.0,,Hemoglobin A2 Elph (Bld) [Mass fraction]
4554-2,Hemoglobin A2/Hemoglobin.total,MFr,Pt,Bld,Qn,Electrophoresis pH 8.9,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,Y,Blood; Elec; Elect; Electr; Electro; Electrophhrs; Electrophrs; Elp; Elph; Elph Alk; Ep; Haemoglobin; Hb; HEMATOLOGY/CELL COUNTS; Hgb; Hgb A2; Mass Fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; Tot; Totl; WB; Whole blood,Hgb A2 MFr Bld Elph Alk,Observation,,,%,Hemoglobin A2/Hemoglobin.total in Blood by Electrophoresis alkaline (pH 8.9),%,,,,3782,0,,,,,,1.0,,Hemoglobin A2 Elph pH 8.9 (Bld) [Mass fraction]
4563-3,Hemoglobin C/Hemoglobin.total,MFr,Pt,Bld,Qn,,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,Y,Blood; Haemoglobin; Hb; HEMATOLOGY/CELL COUNTS; Hgb; Hgb C; Mass Fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; Tot; Totl; WB; Whole blood,Hgb C MFr Bld,Observation,,,%,Hemoglobin C/Hemoglobin.total in Blood,%,,,,2136,0,,,,,,1.0,,Hemoglobin C (Bld) [Mass fraction]
4575-7,Hemoglobin E/Hemoglobin.total,MFr,Pt,Bld,Qn,,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,Y,Blood; Haemoglobin; Hb; HEMATOLOGY/CELL COUNTS; Hgb; Hgb E; Mass Fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; Tot; Totl; WB; Whole blood,Hgb E MFr Bld,Observation,,,%,Hemoglobin E/Hemoglobin.total in Blood,%,,,,3209,0,,,,,,1.0,,Hemoglobin E (Bld) [Mass fraction]
4576-5,Hemoglobin F/Hemoglobin.total,MFr,Pt,Bld,Qn,,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,Y,Blood; Fetal hemoglobin; Haemoglobin; Hb; HbF; HEMATOLOGY/CELL COUNTS; Hgb; Hgb F; Mass Fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; Tot; Totl; WB; Whole blood,Hgb F MFr Bld,Observation,,,%,Hemoglobin F/Hemoglobin.total in Blood,%,,,,1597,0,,,,,,1.0,,Hemoglobin F (Bld) [Mass fraction]
4579-9,Hemoglobin F,PrThr,Pt,Bld,Ord,,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,,Blood; Fetal hemoglobin; Haemoglobin; Hb; HbF; HEMATOLOGY/CELL COUNTS; Hgb; Hgb F; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; WB; Whole blood,Hgb F Bld Ql,Both,,,,Hemoglobin F [Presence] in Blood,,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",4850,0,,,,,,1.0,,Hemoglobin F Ql (Bld)
45847-1,Oxygen therapy,Find,Pt,^Patient,Ord,MDS,SURVEY.MDS,2.73,MIN,,ACTIVE,,4,,,,,N,Finding; Findings; O2; O2 therapy; Ordinal; Point in time; QL; Qual; Qualitative; Random; Screen; Survey; SURVEY.MDS; tO2,,,,,,Oxygen therapy [Minimum Data Set],,,,,1570,0,,,,,,2.17,,
46082-4,Influenza virus A Ag,PrThr,Pt,Nph,Ord,IA,MICRO,2.73,MIN,,ACTIVE,,1,,,,,N,Antigen; Antigens; Avian influenza; Bird flu; EIA; ELFA; ELISA; Enzyme immunoassay; FLUA; FLUAV; FLUV; Fowl plague; IAA; ID; Infectious Disease; InfectiousDisease; Influ; Influenza A; Influenza A virus; MEIA; Microbiology; Nasopharynx; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; SUDS,FLUAV Ag Nph Ql IA,Both,,,,Influenza virus A Ag [Presence] in Nasopharynx by Immunoassay,,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.; The EIA method, which was always intended to cover more than just enzyme-linked immunoassay and whose display name for the long common name has always been Immunoassay, was renamed IA in order to eliminate ambiguity about whether the method has a broader meaning than just enzyme-linked immunoassay. Likewise, EIA.rapid was renamed IA.rapid. These changes were approved by the Laboratory LOINC Committee in June 2016.",1935,0,,,,,,2.17,,FLUAV Ag IA Ql (Nph)
46083-2,Influenza virus B Ag,PrThr,Pt,Nph,Ord,IA,MICRO,2.73,MIN,,ACTIVE,,1,,,,,N,Antigen; Antigens; EIA; ELFA; ELISA; Enzyme immunoassay; FLUB; FLUBV; FLUV; IAA; ID; Infectious Disease; InfectiousDisease; Influ; Influenza B; Influenza B virus; MEIA; Microbiology; Nasopharynx; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; SUDS; UniversalLabOrders,FLUBV Ag Nph Ql IA,Both,,,,Influenza virus B Ag [Presence] in Nasopharynx by Immunoassay,,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.; The EIA method, which was always intended to cover more than just enzyme-linked immunoassay and whose display name for the long common name has always been Immunoassay, was renamed IA in order to eliminate ambiguity about whether the method has a broader meaning than just enzyme-linked immunoassay. Likewise, EIA.rapid was renamed IA.rapid. These changes were approved by the Laboratory LOINC Committee in June 2016.",1933,0,,,,,,2.17,,FLUBV Ag IA Ql (Nph)
46098-0,Sex,Type,Pt,^Patient,Nom,,ADMIN.PATIENT.DEMOG,2.73,MIN,,ACTIVE,,2,,,,,N,ADMIN; ADMIN.PATIENT; ADMIN.PT.DEMOG; AOEObservation; Gender; Nominal; Point in time; Random; Typ,Sex,Both,PID-8,,,Sex,,,,Changed Component from 'Gender' to 'Sex' to align with the World Health Organization (WHO) definition of this concept.,2086,0,,,,,,2.17,,
46099-8,Calcium^^corrected for albumin,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,9.8 mg/dL,,,N,Alb; Album cor; Ca; Cal; Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; Protein.albumin; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Calcium Album cor SerPl-mCnc,Observation,,,mg/dL,Calcium [Mass/volume] corrected for albumin in Serum or Plasma,mg/dL,,,,1147,0,,,,,,2.17,,Calcium corrected for albumin [Mass/Vol]
46126-9,Endomysium Ab.IgA,PrThr,Pt,Ser,Ord,IF,SERO,2.73,MIN,,ACTIVE,,1,,,,,N,ABS; Aby; ACIF; Antby; Anti; Antibodies; Antibody; Anticomplement Immunofluorescence; Autoantibodies; Autoantibody; EMA; Endomysial; FA; Fluorescent antibody; Fluoresent; Gastro; Gastroenterology; GI; IFA; Immune fluorescence; Immune globulin A; Immunoflour; Immunofluor; Immunofluorescence; Immunoglobulin A; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serology; Serum; SR; Time Resolved Fluorescence; Transglutaminase; TRF,Endomysium IgA Ser Ql IF,Both,,,,Endomysium IgA Ab [Presence] in Serum by Immunofluorescence,,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",1397,0,,,,,,2.17,,Endomysium IgA IF Ql (S)
46127-7,Haptoglobin,MCnc,Pt,Ser/Plas,Qn,Nephelometry,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,N,Haptoglob; HEMATOLOGY/CELL COUNTS; HP; Hpt; Level; Light scattering; Mass concentration; Nephelom; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Haptoglob SerPl Neph-mCnc,Both,,,g/dL,Haptoglobin [Mass/volume] in Serum or Plasma by Nephelometry,g/dL,,,,2142,0,,,,,,2.17,,Haptoglobin Nephelometry [Mass/Vol]
46128-5,Tissue transglutaminase Ab.IgA,ACnc,Pt,Ser,Qn,IA,SERO,2.73,MIN,,ACTIVE,,1,,,,,N,ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Celiac disease; EIA; ELFA; ELISA; Enzyme immunoassay; Fibrin stabilizing factor; Gastro; Gastroenterology; GI; IAA; Immune globulin A; Immunoglobulin A; MEIA; Point in time; Protein-glutamine gamma glutamyltransferase; QNT; Quan; Quant; Quantitative; Random; Serology; Serum; SR; SUDS; TG2; tTG; UniversalLabOrders,tTG IgA Ser IA-aCnc,Both,,,,Tissue transglutaminase IgA Ab [Units/volume] in Serum by Immunoassay,[arb'U]/mL,,,"The EIA method, which was always intended to cover more than just enzyme-linked immunoassay and whose display name for the long common name has always been Immunoassay, was renamed IA in order to eliminate ambiguity about whether the method has a broader meaning than just enzyme-linked immunoassay. Likewise, EIA.rapid was renamed IA.rapid. These changes were approved by the Laboratory LOINC Committee in June 2016.",985,0,,,,,,2.17,,tTG IgA IA Qn (S)
46130-1,Prealbumin,MCnc,Pt,Ser/Plas,Qn,Nephelometry,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,Chemistry; Level; Light scattering; Mass concentration; Nephelom; PALB; Pl; Plasma; Plsm; Point in time; Pre albumin; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Transthyretin,Prealb SerPl Neph-mCnc,Both,,,mg/L,Prealbumin [Mass/volume] in Serum or Plasma by Nephelometry,mg/dL;mg/L,,,,908,0,,,,,,2.17,,Prealbumin Nephelometry [Mass/Vol]
46133-5,Epithelial cells,Naric,Pt,Urine sed,Qn,Microscopy.light.LPF,UA,2.73,MIN,,ACTIVE,,1,,,,,N,#/area; Cell; Cellularity; Epi; Epi Cells; Epith; Epithelia; Kidney; LM; Micro; Micros; Microscopic; Nephrology; Number areic; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; UA; UR; URINALYSIS; Urine sediment; Urn; UrnS,Epi Cells #/area UrnS LPF,Both,,,/lpf,Epithelial cells [#/area] in Urine sediment by Microscopy low power field,/[LPF],,,,680,0,,,,,,2.17,,Epithelial cells LM.LPF (Urine sed) [#/Area]
46136-8,Transitional cells,Naric,Pt,Urine sed,Qn,Microscopy.light.LPF,UA,2.73,MIN,,ACTIVE,,1,,,,,N,#/area; Cell; Cellularity; Kidney; LM; Micro; Micros; Microscopic; Nephrology; Number areic; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; Trans Cells; UA; UR; URINALYSIS; Urine sediment; Urn; UrnS,Trans Cells #/area UrnS LPF,Both,,,/LPF,Transitional cells [#/area] in Urine sediment by Microscopy low power field,/[LPF],,,,3962,0,,,,,,2.17,,Transitional cells LM.LPF (Urine sed) [#/Area]
46137-6,Triple phosphate crystals,Naric,Pt,Urine sed,Qn,Microscopy.light.HPF,UA,2.73,MIN,,ACTIVE,,1,,,,,N,#/area; Crys; Cryst; Crystal; i Phos; Inorganic phosphate; Kidney; LM; Magnesium ammonium phosphate; MAP; MgNH4PO4.6H2O; Micro; Micros; Microscopic; Nephrology; Number areic; Phos; Phosphate total; Phosphorous; Phosphorus; Phosphrous; Pi; PO4; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; Strive; Struvite; Tri; Trip; Tri-Phos; Tri-Phos Cry; UA; UR; URINALYSIS; Urine sediment; Urn; UrnS,Tri-Phos Cry #/area UrnS HPF,Both,,,/HPF,Triple phosphate crystals [#/area] in Urine sediment by Microscopy high power field,/[HPF],,,,1813,0,,,,,,2.17,,Triple phosphate crystals LM.HPF (Urine sed) [#/Area]
46138-4,Urate crystals,Naric,Pt,Urine sed,Qn,Microscopy.light.HPF,UA,2.73,MIN,,ACTIVE,,1,,,,,N,#/area; Crys; Cryst; Crystal; Kidney; LM; Micro; Micros; Microscopic; Nephrology; Number areic; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; UA; UR; Urates; Uric acid; URINALYSIS; Urine sediment; Urn; UrnS,Urate Cry #/area UrnS HPF,Both,,,/HPF,Urate crystals [#/area] in Urine sediment by Microscopy high power field,/[HPF],,,,1776,0,,,,,,2.17,,Urate crystals LM.HPF (Urine sed) [#/Area]
46154-1,Trichomonas vaginalis rRNA,PrThr,Pt,XXX,Ord,Probe.amp.tar,MICRO,2.73,MIN,"Cultures of fresh trichomonas vaginalis are difficult, slow (6-7 days), and relatively insensitive compared to genetic methods. Wet mount is insensitive compared to culture.",ACTIVE,,1,,Negative,,,N,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; DNA NUCLEIC ACID PROBE; DNA probe; Gen-Probe; Gyn; Gynecology; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; Misc; Miscellaneous; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; OB; ObGyn; Obstetrics; Ordinal; Other; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; ribosomal RNA; Screen; SDA; Spec; Strand Displacement Amplification; T vaginalis; TMA; To be specified in another part of the message; Transcription mediated amplification; Tric; Trich; Trichimoniasis; Trichomonad; Trichomonads; Trichomoniasis; UniversalLabOrders; Unspecified,T vaginalis rRNA Spec Ql NAA+probe,Both,,,,Trichomonas vaginalis rRNA [Presence] in Specimen by NAA with probe detection,,,,"The propety has been changed from Acnc to Threshold to reflect the new model for ordinal terms where results are based on a cutoff value.; The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",563,0,,,,,,2.17,,T. vaginalis rRNA NAA+probe Ql (Specimen)
46197-0,Measles virus Ab,PrThr,Pt,Ser,Ord,,MICRO,2.73,MIN,,ACTIVE,,1,,,,,N,ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; ID; Infectious Disease; InfectiousDisease; MeV; Microbiology; Msls; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Rubeola; Screen; Serum; SR,MeV Ab Ser Ql,Both,,,,Measles virus Ab [Presence] in Serum,,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",4965,0,,,,,,2.17,,MeV Ab Ql (S)
46216-8,Mycobacterium tuberculosis tuberculin stimulated gamma interferon/Mitogen stimulated gamma interferon,ACnc,Pt,Bld^Control,Qn,,MICRO,2.73,MIN,,ACTIVE,,1,,,,,N,Acid Fast; Acid Fast Bacilli; Acid fast bacillus; AFB; Arbitrary concentration; Blood; Contrl; ID; IFN; IGRA; Infectious Disease; InfectiousDisease; Lung; M tb; M TB tuberc IFN-g; M tuberculosis; Microbiology; Mitogen IGNF; Mtb; Myco; Mycobact; Mycobacterium tuberculosum; Normal; Point in time; PPD; Pulmonary; Pulmonology; Purified protein derivative; QFT; QNT; Quan; Quant; Quantiferon; Quantitative; Random; Respiratory; TB; Tuberculosis; Tuberculosis antigen; WB; Whole blood,M TB tuberc IGNF/Mitogen IGNF Control,Observation,,,IU/mL,Mycobacterium tuberculosis tuberculin stimulated gamma interferon/Mitogen stimulated gamma interferon [Units/volume] in Control Blood,[IU]/mL,,,,1386,0,,,,,,2.19,,M. tuberculosis tuberculin stim IFN-g/Mitogen stimulated gamma interferon Qn (Bld control)
46217-6,Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ T-cells,ACnc,Pt,Bld,Qn,,MICRO,2.73,MIN,"The quantitative levels (not corrected for background) for an IFN-gamma response by CD4+ T-helper lymphocytes stimulated by the presence of TB antigens, such as ESAT-6 and CFP-10.",ACTIVE,,1,,0.05 U/mL,,,N,Acid Fast; Acid Fast Bacilli; Acid fast bacillus; AFB; Arbitrary concentration; Blood; Cell; Cellularity; Helper T cells; ID; IFN; IGRA; Inducer T cells; Infectious Disease; InfectiousDisease; L3T4; Leu3; Leu-3; Lung; M tb; M TB IFN-g; M TB IFN-g CD4+ T-cells; M tuberculosis; Microbiology; Mtb; Myco; Mycobact; Mycobacterium tuberculosum; Point in time; Pulmonary; Pulmonology; QNT; Quan; Quant; Quantitative; Random; Respiratory; T prime; T4; T-4; TB; Tuberculosis; W3/25; WB; Whole blood,M TB IFN-g CD4+ T-cells Bld-aCnc,Both,,,IU/mL,Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ T-cells [Units/volume] in Blood,[IU]/mL,,,"In order to distinguish this test from a newer IFN-gamma response assay, the Component was updated to include ""by helper CD4 cells"" to clarify that this assay detects IFN-gamma response by CD4+ T-helper cells only. A newer assay uses this test as well as a separate assay to detect IFN-gamma response by both helper CD4 and cytotoxic CD8 cells. Changed Component from Mycobacterium tuberculosis stimulated gamma interferon release by helper CD4 cells to Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ T-cells to be consistant with LOINC cell marker naming conventions.",1509,0,,,,,,2.19,,M. tuberculosis stim IFN-g by CD4+ T-cells Qn (Bld)
4621-9,Hemoglobin S,PrThr,Pt,Bld,Ord,,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,,Blood; Haemoglobin; Hb; HBs; HEMATOLOGY/CELL COUNTS; Hgb; Hgb S; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; S prime; Screen; Sickle cell; Sickle cell screen; Sickle cells; Sickledex; Sicklequik; UniversalLabOrders; WB; Whole blood,Hgb S Bld Ql,Both,,,,Hemoglobin S [Presence] in Blood,,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",2666,0,,,,,,1.0,,Hemoglobin S Ql (Bld)
46248-1,Borrelia burgdorferi Ab.IgG & IgM,Imp,Pt,Ser,Nom,IA,MICRO,2.73,MIN,,ACTIVE,,1,,,,,N,ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; B burg; B burgdor; B burgdorferi; Bb; Burgdorf; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; ID; IgG+IgM; Immune globulin G; Immune globulin M; Immunoglobulin G; Immunoglobulin M; Impression; Impression/interpretation of study; Impressions; Infectious Disease; InfectiousDisease; Interp; Interpretation; Lyme; Lyme disease; Lymes; MEIA; Microbiology; Nominal; Point in time; Random; Serum; SR; SUDS,B burgdor IgG+IgM Ser IA-Imp,Observation,,,,Borrelia burgdorferi IgG and IgM [Interpretation] in Serum by Immunoassay,,,,"The EIA method, which was always intended to cover more than just enzyme-linked immunoassay and whose display name for the long common name has always been Immunoassay, was renamed IA in order to eliminate ambiguity about whether the method has a broader meaning than just enzyme-linked immunoassay. Likewise, EIA.rapid was renamed IA.rapid. These changes were approved by the Laboratory LOINC Committee in June 2016.",3214,0,,,,,,2.19,,B. burgdorferi IgG and IgM IA (S) [Interp]
4625-0,Hemoglobin S/Hemoglobin.total,MFr,Pt,Bld,Qn,,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,Y,Blood; Haemoglobin; Hb; HBs; HEMATOLOGY/CELL COUNTS; Hgb; Hgb S; Mass Fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; S prime; Sickle cell; Sickle cells; Tot; Totl; UniversalLabOrders; WB; Whole blood,Hgb S MFr Bld,Both,,,%,Hemoglobin S/Hemoglobin.total in Blood,%,,,Changed Order_Obs from Observation Only to fit current order use cases.,1742,0,,,,,,1.0,,Hemoglobin S (Bld) [Mass fraction]
46266-3,Myeloperoxidase Ab,ACnc,Pt,Ser,Qn,IA,SERO,2.73,MIN,,ACTIVE,,1,,,,,N,ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; MEIA; MPO; MPO - ANCA; Myeloperoxidase ANCA; p-ANCA; Point in time; QNT; Quan; Quant; Quantitative; Random; Serology; Serum; SR; SUDS; UniversalLabOrders; Vasculitis,Myeloperoxidase Ab Ser IA-aCnc,Both,,,arb U/mL,Myeloperoxidase Ab [Units/volume] in Serum by Immunoassay,[arb'U]/mL,,,"The EIA method, which was always intended to cover more than just enzyme-linked immunoassay and whose display name for the long common name has always been Immunoassay, was renamed IA in order to eliminate ambiguity about whether the method has a broader meaning than just enzyme-linked immunoassay. Likewise, EIA.rapid was renamed IA.rapid. These changes were approved by the Laboratory LOINC Committee in June 2016.",2002,0,,,,,,2.19,,Myeloperoxidase Ab IA Qn (S)
46267-1,Proteinase 3 Ab,ACnc,Pt,Ser,Qn,IA,SERO,2.73,MIN,,ACTIVE,,1,,,,,N,ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; III; MEIA; Point in time; PR3; PR-3; PR3-ANCA; Proteinase3; PRTN3; QNT; Quan; Quant; Quantitative; Random; Serine protease 3; Serology; Serum; SR; SUDS; UniversalLabOrders; Vasculitis,Proteinase3 Ab Ser IA-aCnc,Both,,,arb U/mL,Proteinase 3 Ab [Units/volume] in Serum by Immunoassay,[arb'U]/mL,,,"The EIA method, which was always intended to cover more than just enzyme-linked immunoassay and whose display name for the long common name has always been Immunoassay, was renamed IA in order to eliminate ambiguity about whether the method has a broader meaning than just enzyme-linked immunoassay. Likewise, EIA.rapid was renamed IA.rapid. These changes were approved by the Laboratory LOINC Committee in June 2016.",2611,0,,,,,,2.19,,Proteinase 3 Ab IA Qn (S)
4633-4,Hemoglobin F/Hemoglobin.total,MFr,Pt,Bld,Qn,Kleihauer-Betke,HEM/BC,2.73,MIN,Red cells are stained for Hgb F;percent that stain indicates percent Hbg G,ACTIVE,,1,,,,,Y,Acid elution; Blood; Fetal hemoglobin; Fetal maternal hemorrhage screen; Haemoglobin; Hb; HbF; HEMATOLOGY/CELL COUNTS; Hgb; Hgb F; KB; Kleih Betke; Kleihauer stain; Kleihauer test; Kleihauer-Betke stain; Kleihauer-Betke test; Kleihauer-Braun-Betke; Mass fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; Tot; Totl; WB; Whole blood,Hgb F MFr Bld Kleih Betke,Observation,,,%,Hemoglobin F/Hemoglobin.total in Blood by Kleihauer-Betke method,%,,,,2361,0,,,,,,1.0,,Hemoglobin F Kleihauer-Betke method (Bld) [Mass fraction]
4635-9,Hemoglobin.free,MCnc,Pt,Ser,Qn,,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,Y,FR; Haemoglobin; Hb; HEMATOLOGY/CELL COUNTS; Hgb; Hgb Free; Level; Mass concentration; Non-protein bound; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; UniversalLabOrders,Hgb Free Ser-mCnc,Both,,,g/L;mg/dL,Free Hemoglobin [Mass/volume] in Serum,mg/dL,,,,3097,0,,,,,,1.0,,Free Hemoglobin (S) [Mass/Vol]
